"work_num","location","type","importance_c","log_est_cost_c","treated","post","did","token_cost","outcome_type","outcome"
"WO-00366","D492","HVAC",2.1775,0.61410901580915,1,1,1,82.2056,"log_days_to_complete",4.30000279919529
"WO-00367","D640","Plumbing",-0.8225,-0.77682816479334,0,0,0,0,"log_overrun_ratio",-0.0337724836353035
"WO-00367","D640","Plumbing",-0.8225,-0.77682816479334,0,0,0,0,"log_days_to_complete",1.33500106673234
"WO-00368","D822","Plumbing",0.1775,-0.669948054036379,0,0,0,0,"log_overrun_ratio",0.243453614826944
"WO-00368","D822","Plumbing",0.1775,-0.669948054036379,0,0,0,0,"log_days_to_complete",3.16968558067743
"WO-00369","D380","HVAC",0.1775,-0.0129564515530927,1,1,1,82.2029,"log_overrun_ratio",0.223188479696053
"WO-00369","D380","HVAC",0.1775,-0.0129564515530927,1,1,1,82.2029,"log_days_to_complete",2.63188884013665
"WO-00370","A526","Structural",1.1775,1.0790573818234,1,1,1,82.2041,"log_overrun_ratio",0.0251944012873564
"WO-00370","A526","Structural",1.1775,1.0790573818234,1,1,1,82.2041,"log_days_to_complete",3.31418600467253
"WO-00371","A404","Electrical",2.1775,-0.810495546092312,0,0,0,0,"log_overrun_ratio",0.402724379943788
"WO-00371","A404","Electrical",2.1775,-0.810495546092312,0,0,0,0,"log_days_to_complete",4.13035499974513
"WO-00372","C285","HVAC",-1.8225,0.497503645272824,0,0,0,0,"log_overrun_ratio",0.173321374132294
"WO-00372","C285","HVAC",-1.8225,0.497503645272824,0,0,0,0,"log_days_to_complete",1.16315080980568
"WO-00373","B887","Structural",-0.8225,1.1637273505635,1,0,0,0,"log_overrun_ratio",0.376320976739321
"WO-00373","B887","Structural",-0.8225,1.1637273505635,1,0,0,0,"log_days_to_complete",2.4248027257183
"WO-00374","B816","Fire Safety",-1.8225,-0.839250604367006,1,0,0,0,"log_overrun_ratio",0.174091008898874
"WO-00374","B816","Fire Safety",-1.8225,-0.839250604367006,1,0,0,0,"log_days_to_complete",0.993251773010283
"WO-00375","D822","Elevator",1.1775,0.38291427755984,0,0,0,0,"log_overrun_ratio",0.203864929652435
"WO-00375","D822","Elevator",1.1775,0.38291427755984,0,0,0,0,"log_days_to_complete",3.55248682920838
"WO-00376","C285","Elevator",-0.8225,0.561888008457863,0,0,0,0,"log_overrun_ratio",0.339775259009486
"WO-00376","C285","Elevator",-0.8225,0.561888008457863,0,0,0,0,"log_days_to_complete",2.01490302054226
"WO-00377","A428","Roofing",-0.8225,-0.0592554514692534,0,0,0,0,"log_overrun_ratio",0.317141100408164
"WO-00377","A428","Roofing",-0.8225,-0.0592554514692534,0,0,0,0,"log_days_to_complete",2.23001440015921
"WO-00378","D288","Electrical",0.1775,-0.0868101474740062,0,0,0,0,"log_overrun_ratio",0.270395552245067
"WO-00378","D288","Electrical",0.1775,-0.0868101474740062,0,0,0,0,"log_days_to_complete",1.52605630349505
"WO-00379","A526","IT",1.1775,0.167026532309587,1,0,0,0,"log_overrun_ratio",0.344073619431944
"WO-00379","A526","IT",1.1775,0.167026532309587,1,0,0,0,"log_days_to_complete",2.3887627892351
"WO-00380","D513","HVAC",2.1775,0.190121974628115,0,0,0,0,"log_overrun_ratio",0.166057131696605
"WO-00380","D513","HVAC",2.1775,0.190121974628115,0,0,0,0,"log_days_to_complete",4.51305489708029
"WO-00381","E563","Fire Safety",-1.8225,-0.182985209897017,1,1,1,82.2053,"log_overrun_ratio",0.160020353275361
"WO-00381","E563","Fire Safety",-1.8225,-0.182985209897017,1,1,1,82.2053,"log_days_to_complete",1.09861228866811
"WO-00382","C453","HVAC",-1.8225,0.436617483386913,0,0,0,0,"log_overrun_ratio",-0.100228187269074
"WO-00382","C453","HVAC",-1.8225,0.436617483386913,0,0,0,0,"log_days_to_complete",1.58923520511658
"WO-00383","C285","Electrical",-0.8225,-0.509746355335238,0,0,0,0,"log_overrun_ratio",0.304509842739585
"WO-00383","C285","Electrical",-0.8225,-0.509746355335238,0,0,0,0,"log_days_to_complete",2.47653840011748
"WO-00384","B558","Roofing",-1.8225,0.0731137915135456,0,0,0,0,"log_overrun_ratio",0.334886211373352
"WO-00384","B558","Roofing",-1.8225,0.0731137915135456,0,0,0,0,"log_days_to_complete",1.28093384546206
"WO-00385","D207","HVAC",-0.8225,0.491607175697602,0,0,0,0,"log_overrun_ratio",0.106063075666925
"WO-00385","D207","HVAC",-0.8225,0.491607175697602,0,0,0,0,"log_days_to_complete",2.02814824729229
"WO-00386","D991","Electrical",-1.8225,-0.0876612105661554,0,0,0,0,"log_overrun_ratio",0.0508006819406554
"WO-00386","D991","Electrical",-1.8225,-0.0876612105661554,0,0,0,0,"log_days_to_complete",1.58923520511658
"WO-00387","A526","Plumbing",-0.8225,-0.756840650809641,1,1,1,82.207,"log_overrun_ratio",0.140394892673091
"WO-00387","A526","Plumbing",-0.8225,-0.756840650809641,1,1,1,82.207,"log_days_to_complete",2.3887627892351
"WO-00388","E957","Electrical",-0.8225,-0.0433130083587656,1,1,1,82.2,"log_overrun_ratio",0.22209818502482
"WO-00388","E957","Electrical",-0.8225,-0.0433130083587656,1,1,1,82.2,"log_days_to_complete",2.26176309847379
"WO-00389","D846","HVAC",0.1775,0.576802463483476,0,0,0,0,"log_overrun_ratio",0.30360436033763
"WO-00389","D846","HVAC",0.1775,0.576802463483476,0,0,0,0,"log_days_to_complete",3.39450839351136
"WO-00390","B818","Plumbing",-0.8225,-0.695876572389984,1,1,1,82.2037,"log_overrun_ratio",0.182545028953079
"WO-00390","B818","Plumbing",-0.8225,-0.695876572389984,1,1,1,82.2037,"log_days_to_complete",2.12823170584927
"WO-00391","A726","Structural",-0.8225,0.203626419427447,0,0,0,0,"log_overrun_ratio",0.339667392347444
"WO-00391","A726","Structural",-0.8225,0.203626419427447,0,0,0,0,"log_days_to_complete",1.58923520511658
"WO-00392","E311","Roofing",1.1775,0.289387288056361,1,1,1,82.2042,"log_overrun_ratio",0.22018838256898
"WO-00392","E311","Roofing",1.1775,0.289387288056361,1,1,1,82.2042,"log_days_to_complete",3.28840188751681
"WO-00393","A389","Plumbing",-0.8225,-0.590272596612373,1,1,1,82.207,"log_overrun_ratio",0.187275147181085
"WO-00393","A389","Plumbing",-0.8225,-0.590272596612373,1,1,1,82.207,"log_days_to_complete",1.96009478404727
"WO-00394","E563","Electrical",2.1775,-0.340944891146599,1,0,0,0,"log_overrun_ratio",-0.0603491783602515
"WO-00394","E563","Electrical",2.1775,-0.340944891146599,1,0,0,0,"log_days_to_complete",3.95316494875932
"WO-00395","C252","Electrical",1.1775,0.0186828760151805,0,0,0,0,"log_overrun_ratio",0.224463926431181
"WO-00395","C252","Electrical",1.1775,0.0186828760151805,0,0,0,0,"log_days_to_complete",3.66612246699132
"WO-00396","E316","Structural",2.1775,0.809835059422056,1,0,0,0,"log_overrun_ratio",0.0606979791745026
"WO-00396","E316","Structural",2.1775,0.809835059422056,1,0,0,0,"log_days_to_complete",3.91402100809082
"WO-00397","E563","Plumbing",-0.8225,-0.686676972234114,1,0,0,0,"log_overrun_ratio",0.168732417697103
"WO-00397","E563","Plumbing",-0.8225,-0.686676972234114,1,0,0,0,"log_days_to_complete",0.955511445027436
"WO-00398","D991","HVAC",2.1775,0.572673037228805,0,0,0,0,"log_overrun_ratio",0.207099001247575
"WO-00398","D991","HVAC",2.1775,0.572673037228805,0,0,0,0,"log_days_to_complete",3.68386691229039
"WO-00399","D513","Elevator",-0.8225,0.60742483813112,0,0,0,0,"log_overrun_ratio",0.10808972545515
"WO-00399","D513","Elevator",-0.8225,0.60742483813112,0,0,0,0,"log_days_to_complete",2.4248027257183
"WO-00400","E311","Plumbing",0.1775,-0.697302062643562,1,1,1,82.205,"log_overrun_ratio",-0.0518693975842556
"WO-00400","E311","Plumbing",0.1775,-0.697302062643562,1,1,1,82.205,"log_days_to_complete",3.24259235148552
"WO-00401","D804","Electrical",-1.8225,-0.0535893574068211,1,1,1,82.2092,"log_overrun_ratio",0.16658501434454
"WO-00401","D804","Electrical",-1.8225,-0.0535893574068211,1,1,1,82.2092,"log_days_to_complete",1.1314021114911
"WO-00402","D804","IT",0.1775,0.121282844788663,1,1,1,82.2057,"log_overrun_ratio",0.140520988664066
"WO-00402","D804","IT",0.1775,0.121282844788663,1,1,1,82.2057,"log_days_to_complete",2.95491027903374
"WO-00403","D804","HVAC",-0.8225,0.721285533379904,1,0,0,0,"log_overrun_ratio",0.097019230656249
"WO-00403","D804","HVAC",-0.8225,0.721285533379904,1,0,0,0,"log_days_to_complete",2.23001440015921
"WO-00404","B887","Plumbing",2.1775,-0.631388424571433,1,1,1,82.2055,"log_overrun_ratio",0.0639620558841988
"WO-00404","B887","Plumbing",2.1775,-0.631388424571433,1,1,1,82.2055,"log_days_to_complete",4.29864502573483
"WO-00405","B358","Plumbing",-0.8225,-0.775362254327987,0,0,0,0,"log_overrun_ratio",0.351448039047121
"WO-00405","B358","Plumbing",-0.8225,-0.775362254327987,0,0,0,0,"log_days_to_complete",2.62466859216316
"WO-00406","D230","Fire Safety",0.1775,-0.547067797211202,0,0,0,0,"log_overrun_ratio",0.0238940632428552
"WO-00406","D230","Fire Safety",0.1775,-0.547067797211202,0,0,0,0,"log_days_to_complete",3.01062088604774
"WO-00407","A375","Plumbing",2.1775,-0.635685340577847,0,0,0,0,"log_overrun_ratio",0.0193072539512223
"WO-00407","A375","Plumbing",2.1775,-0.635685340577847,0,0,0,0,"log_days_to_complete",3.46885603013597
"WO-00408","B818","Plumbing",0.1775,-0.990782588758284,1,1,1,82.2053,"log_overrun_ratio",-0.110283946978338
"WO-00408","B818","Plumbing",0.1775,-0.990782588758284,1,1,1,82.2053,"log_days_to_complete",3.16124671203156
"WO-00409","D819","Fire Safety",0.1775,-0.511483495522635,0,0,0,0,"log_overrun_ratio",0.280604714889739
"WO-00409","D819","Fire Safety",0.1775,-0.511483495522635,0,0,0,0,"log_days_to_complete",3.21486780347066
"WO-00410","E316","IT",-1.8225,-0.445296423263022,1,1,1,82.2075,"log_overrun_ratio",-0.0192961310065083
"WO-00410","E316","IT",-1.8225,-0.445296423263022,1,1,1,82.2075,"log_days_to_complete",0.955511445027436
"WO-00411","D207","Structural",-0.8225,1.18440273511284,0,0,0,0,"log_overrun_ratio",0.166466754215294
"WO-00411","D207","Structural",-0.8225,1.18440273511284,0,0,0,0,"log_days_to_complete",2.57261223020711
"WO-00412","D822","Electrical",-1.8225,0.00847812851838015,0,0,0,0,"log_overrun_ratio",0.0390539886835516
"WO-00412","D822","Electrical",-1.8225,0.00847812851838015,0,0,0,0,"log_days_to_complete",1.02961941718116
"WO-00413","E563","Fire Safety",-0.8225,-0.476525284148321,1,1,1,82.2102,"log_overrun_ratio",0.124121153188545
"WO-00413","E563","Fire Safety",-0.8225,-0.476525284148321,1,1,1,82.2102,"log_days_to_complete",1.91692261218206
"WO-00414","D640","Electrical",-1.8225,-0.342306721494165,0,0,0,0,"log_overrun_ratio",-0.0241868808738508
"WO-00414","D640","Electrical",-1.8225,-0.342306721494165,0,0,0,0,"log_days_to_complete",0.741937344729377
"WO-00415","A726","Fire Safety",1.1775,-0.361913700281011,0,0,0,0,"log_overrun_ratio",0.255239502638667
"WO-00415","A726","Fire Safety",1.1775,-0.361913700281011,0,0,0,0,"log_days_to_complete",3.19458313229916
"WO-00416","E957","Electrical",-0.8225,-0.429553827176717,1,1,1,82.2042,"log_overrun_ratio",0.207765340231474
"WO-00416","E957","Electrical",-0.8225,-0.429553827176717,1,1,1,82.2042,"log_days_to_complete",1.79175946922805
"WO-00417","E316","Electrical",0.1775,-0.329680456252666,1,1,1,82.2021,"log_overrun_ratio",0.0483464633144365
"WO-00417","E316","Electrical",0.1775,-0.329680456252666,1,1,1,82.2021,"log_days_to_complete",2.61739583283408
"WO-00418","B358","Electrical",1.1775,-0.153545109287984,0,0,0,0,"log_overrun_ratio",0.18359603127881
"WO-00418","B358","Electrical",1.1775,-0.153545109287984,0,0,0,0,"log_days_to_complete",3.46885603013597
"WO-00419","D822","HVAC",-0.8225,0.405489993640836,0,0,0,0,"log_overrun_ratio",0.0666209178991319
"WO-00419","D822","HVAC",-0.8225,0.405489993640836,0,0,0,0,"log_days_to_complete",1.56861591791385
"WO-00420","B816","Fire Safety",2.1775,-0.51510052617926,1,1,1,82.2065,"log_overrun_ratio",0.0914030843625375
"WO-00420","B816","Fire Safety",2.1775,-0.51510052617926,1,1,1,82.2065,"log_days_to_complete",3.69386699562498
"WO-00421","B435","Electrical",-1.8225,-0.315810116935806,1,1,1,82.2037,"log_overrun_ratio",0.229238100330199
"WO-00421","B435","Electrical",-1.8225,-0.315810116935806,1,1,1,82.2037,"log_days_to_complete",0.405465108108164
"WO-00422","C252","IT",-0.8225,-0.201283318946288,0,0,0,0,"log_overrun_ratio",0.16559631117621
"WO-00422","C252","IT",-0.8225,-0.201283318946288,0,0,0,0,"log_days_to_complete",2.31253542384721
"WO-00423","C285","Structural",-0.8225,0.616545977816958,0,0,0,0,"log_overrun_ratio",0.0898690419296229
"WO-00423","C285","Structural",-0.8225,0.616545977816958,0,0,0,0,"log_days_to_complete",1.88706964903238
"WO-00424","B409","Roofing",0.1775,0.650589376349497,1,1,1,82.2011,"log_overrun_ratio",0.0218312520845752
"WO-00424","B409","Roofing",0.1775,0.650589376349497,1,1,1,82.2011,"log_days_to_complete",2.60268968544438
"WO-00425","A375","Fire Safety",-1.8225,-0.645982149584855,0,0,0,0,"log_overrun_ratio",0.327420790638643
"WO-00425","A375","Fire Safety",-1.8225,-0.645982149584855,0,0,0,0,"log_days_to_complete",1.33500106673234
"WO-00426","B435","Electrical",1.1775,-0.295111102284391,1,1,1,82.2023,"log_overrun_ratio",0.163317004463175
"WO-00426","B435","Electrical",1.1775,-0.295111102284391,1,1,1,82.2023,"log_days_to_complete",3.45946628978613
"WO-00427","B916","Electrical",0.1775,-0.102858767523996,1,1,1,82.2039,"log_overrun_ratio",0.0397301780035325
"WO-00427","B916","Electrical",0.1775,-0.102858767523996,1,1,1,82.2039,"log_days_to_complete",2.85647020622048
"WO-00428","A726","Plumbing",-0.8225,-0.863295826691052,0,0,0,0,"log_overrun_ratio",0.342726516271596
"WO-00428","A726","Plumbing",-0.8225,-0.863295826691052,0,0,0,0,"log_days_to_complete",2.35137525716348
"WO-00429","C453","HVAC",-0.8225,0.313311006401946,0,0,0,0,"log_overrun_ratio",0.333687950568197
"WO-00429","C453","HVAC",-0.8225,0.313311006401946,0,0,0,0,"log_days_to_complete",1.97408102602201
"WO-00430","D846","Electrical",0.1775,-0.110282221018865,0,0,0,0,"log_overrun_ratio",0.371116456078886
"WO-00430","D846","Electrical",0.1775,-0.110282221018865,0,0,0,0,"log_days_to_complete",2.8094026953625
"WO-00431","D360","Plumbing",1.1775,-1.65948913142879,0,0,0,0,"log_overrun_ratio",0.181544877390568
"WO-00431","D360","Plumbing",1.1775,-1.65948913142879,0,0,0,0,"log_days_to_complete",3.16124671203156
"WO-00432","C742","Plumbing",-1.8225,-0.737333619639466,1,1,1,82.2014,"log_overrun_ratio",0.182389636056002
"WO-00432","C742","Plumbing",-1.8225,-0.737333619639466,1,1,1,82.2014,"log_days_to_complete",0
"WO-00433","A428","Electrical",-1.8225,-0.160187584868332,0,0,0,0,"log_overrun_ratio",-0.000619480743336245
"WO-00433","A428","Electrical",-1.8225,-0.160187584868332,0,0,0,0,"log_days_to_complete",0
"WO-00434","D991","Roofing",1.1775,0.251130475456351,0,0,0,0,"log_overrun_ratio",0.0203374130510264
"WO-00434","D991","Roofing",1.1775,0.251130475456351,0,0,0,0,"log_days_to_complete",2.98568193770049
"WO-00435","B816","Roofing",1.1775,0.0344226593081327,1,1,1,82.2049,"log_overrun_ratio",0.324335593738936
"WO-00435","B816","Roofing",1.1775,0.0344226593081327,1,1,1,82.2049,"log_days_to_complete",3.45946628978613
"WO-00436","A375","Electrical",-0.8225,-0.581375549300386,0,0,0,0,"log_overrun_ratio",0.250057459032793
"WO-00436","A375","Electrical",-0.8225,-0.581375549300386,0,0,0,0,"log_days_to_complete",1.90210752639692
"WO-00437","D230","HVAC",-0.8225,0.169067683531921,0,0,0,0,"log_overrun_ratio",0.010102530939373
"WO-00437","D230","HVAC",-0.8225,0.169067683531921,0,0,0,0,"log_days_to_complete",2.05412373369555
"WO-00438","B409","HVAC",0.1775,-0.0424155189628603,1,1,1,82.2015,"log_overrun_ratio",0.259888827590443
"WO-00438","B409","HVAC",0.1775,-0.0424155189628603,1,1,1,82.2015,"log_days_to_complete",2.58021682959233
"WO-00439","B816","Plumbing",0.1775,-0.875388911543277,1,1,1,82.2088,"log_overrun_ratio",0.256268826205407
"WO-00439","B816","Plumbing",0.1775,-0.875388911543277,1,1,1,82.2088,"log_days_to_complete",3.10009228887823
"WO-00440","A924","Electrical",0.1775,-0.224476493593519,1,1,1,82.2054,"log_overrun_ratio",0.14375373798365
"WO-00440","A924","Electrical",0.1775,-0.224476493593519,1,1,1,82.2054,"log_days_to_complete",2.89591193827178
"WO-00441","B435","HVAC",-0.8225,0.381096386757141,1,1,1,82.2057,"log_overrun_ratio",0.124220988283688
"WO-00441","B435","HVAC",-0.8225,0.381096386757141,1,1,1,82.2057,"log_days_to_complete",2.01490302054226
"WO-00442","B916","Electrical",-1.8225,-0.722274854127877,1,1,1,82.2015,"log_overrun_ratio",0.0573201320024752
"WO-00442","B916","Electrical",-1.8225,-0.722274854127877,1,1,1,82.2015,"log_days_to_complete",1.06471073699243
"WO-00443","D288","Roofing",1.1775,0.0855151444979789,0,0,0,0,"log_overrun_ratio",0.172482759658208
"WO-00443","D288","Roofing",1.1775,0.0855151444979789,0,0,0,0,"log_days_to_complete",3.49347265777133
"WO-00444","B105","Plumbing",-0.8225,-0.400142344900447,1,1,1,82.2015,"log_overrun_ratio",0.0580904350713362
"WO-00444","B105","Plumbing",-0.8225,-0.400142344900447,1,1,1,82.2015,"log_days_to_complete",1.88706964903238
"WO-00445","B105","Structural",0.1775,0.666891114983592,1,1,1,82.2085,"log_overrun_ratio",-0.0119510382745588
"WO-00445","B105","Structural",0.1775,0.666891114983592,1,1,1,82.2085,"log_days_to_complete",2.50959926237837
"WO-00446","D492","Roofing",-1.8225,0.354812555170518,1,1,1,82.2068,"log_overrun_ratio",0.0779464513491055
"WO-00446","D492","Roofing",-1.8225,0.354812555170518,1,1,1,82.2068,"log_days_to_complete",0
"WO-00447","D360","Roofing",1.1775,0.10914083360306,0,0,0,0,"log_overrun_ratio",0.403220905027408
"WO-00447","D360","Roofing",1.1775,0.10914083360306,0,0,0,0,"log_days_to_complete",3.34638914516716
"WO-00448","B916","Elevator",2.1775,0.739152533487365,1,0,0,0,"log_overrun_ratio",0.109464511793777
"WO-00448","B916","Elevator",2.1775,0.739152533487365,1,0,0,0,"log_days_to_complete",4.14313472639153
"WO-00449","E311","Structural",2.1775,1.18719617802725,1,1,1,82.2052,"log_overrun_ratio",0.124726686750262
"WO-00449","E311","Structural",2.1775,1.18719617802725,1,1,1,82.2052,"log_days_to_complete",3.72810016726722
"WO-00450","A526","Electrical",-0.8225,-0.234939140275053,1,1,1,82.2036,"log_overrun_ratio",0.235368077829187
"WO-00450","A526","Electrical",-0.8225,-0.234939140275053,1,1,1,82.2036,"log_days_to_complete",2.01490302054226
"WO-00451","B435","Fire Safety",1.1775,-0.275193165998985,1,1,1,82.2052,"log_overrun_ratio",0.0778919783761188
"WO-00451","B435","Fire Safety",1.1775,-0.275193165998985,1,1,1,82.2052,"log_days_to_complete",3.67122451887522
"WO-00452","C252","Roofing",-0.8225,0.387240129161976,0,0,0,0,"log_overrun_ratio",0.341586110026474
"WO-00452","C252","Roofing",-0.8225,0.387240129161976,0,0,0,0,"log_days_to_complete",1.16315080980568
"WO-00453","D846","Structural",2.1775,0.759420656480755,0,0,0,0,"log_overrun_ratio",0.177598274438145
"WO-00453","D846","Structural",2.1775,0.759420656480755,0,0,0,0,"log_days_to_complete",2.37954613413017
"WO-00454","D360","Elevator",-0.8225,0.760294545670874,0,0,0,0,"log_overrun_ratio",0.287279001999086
"WO-00454","D360","Elevator",-0.8225,0.760294545670874,0,0,0,0,"log_days_to_complete",1.97408102602201
"WO-00455","E316","Fire Safety",0.1775,-0.63941284068042,1,1,1,82.2055,"log_overrun_ratio",-0.00677195284108928
"WO-00455","E316","Fire Safety",0.1775,-0.63941284068042,1,1,1,82.2055,"log_days_to_complete",3.08648663682246
"WO-00456","A389","Electrical",-1.8225,-0.290904017618345,1,1,1,82.2076,"log_overrun_ratio",0.22093197030263
"WO-00456","A389","Electrical",-1.8225,-0.290904017618345,1,1,1,82.2076,"log_days_to_complete",0
"WO-00457","A924","Plumbing",-1.8225,-0.727255808805976,1,1,1,82.2045,"log_overrun_ratio",0.239733351926881
"WO-00457","A924","Plumbing",-1.8225,-0.727255808805976,1,1,1,82.2045,"log_days_to_complete",1.19392246847243
"WO-00458","B105","IT",1.1775,-0.0599065489341282,1,0,0,0,"log_overrun_ratio",0.203850915407801
"WO-00458","B105","IT",1.1775,-0.0599065489341282,1,0,0,0,"log_days_to_complete",3.8458832029236
"WO-00459","B916","Electrical",-0.8225,-0.272340970373214,1,1,1,82.2089,"log_overrun_ratio",0.111548872588203
"WO-00459","B916","Electrical",-0.8225,-0.272340970373214,1,1,1,82.2089,"log_days_to_complete",2.02814824729229
"WO-00460","D288","Fire Safety",-0.8225,-0.275662048282873,0,0,0,0,"log_overrun_ratio",0.171275648559829
"WO-00460","D288","Fire Safety",-0.8225,-0.275662048282873,0,0,0,0,"log_days_to_complete",1.82454929205105
"WO-00461","C453","HVAC",0.1775,0.0722304801923936,0,0,0,0,"log_overrun_ratio",0.329816616519111
"WO-00461","C453","HVAC",0.1775,0.0722304801923936,0,0,0,0,"log_days_to_complete",2.99071973173045
"WO-00462","B105","Electrical",0.1775,-0.123702984990274,1,1,1,82.2036,"log_overrun_ratio",0.0257027730671263
"WO-00462","B105","Electrical",0.1775,-0.123702984990274,1,1,1,82.2036,"log_days_to_complete",3.24649099190117
"WO-00463","E316","Roofing",2.1775,0.0291138694143243,1,0,0,0,"log_overrun_ratio",0.0578307720647272
"WO-00463","E316","Roofing",2.1775,0.0291138694143243,1,0,0,0,"log_days_to_complete",3.27336401015227
"WO-00464","B558","Electrical",1.1775,-0.16175548466831,0,0,0,0,"log_overrun_ratio",-0.0502533912729913
"WO-00464","B558","Electrical",1.1775,-0.16175548466831,0,0,0,0,"log_days_to_complete",3.63758615972639
"WO-00465","D380","HVAC",0.1775,0.320182213814217,1,1,1,82.2077,"log_overrun_ratio",0.287260212121704
"WO-00465","D380","HVAC",0.1775,0.320182213814217,1,1,1,82.2077,"log_days_to_complete",1.79175946922805
"WO-00466","D846","Elevator",1.1775,0.270374068029804,0,0,0,0,"log_overrun_ratio",0.257767219199569
"WO-00466","D846","Elevator",1.1775,0.270374068029804,0,0,0,0,"log_days_to_complete",3.21486780347066
"WO-00467","A375","HVAC",-0.8225,0.60666873293953,0,0,0,0,"log_overrun_ratio",0.301446739774507
"WO-00467","A375","HVAC",-0.8225,0.60666873293953,0,0,0,0,"log_days_to_complete",1.80828877117927
"WO-00468","B409","HVAC",-1.8225,0.144336434061437,1,0,0,0,"log_overrun_ratio",0.235042244753583
"WO-00468","B409","HVAC",-1.8225,0.144336434061437,1,0,0,0,"log_days_to_complete",1.43508452528932
"WO-00469","B105","HVAC",0.1775,0.53572561364742,1,1,1,82.2059,"log_overrun_ratio",-0.0314806550182018
"WO-00469","B105","HVAC",0.1775,0.53572561364742,1,1,1,82.2059,"log_days_to_complete",2.89037175789616
"WO-00470","C742","Plumbing",-0.8225,-1.14745746265192,1,1,1,82.2051,"log_overrun_ratio",0.190680921925578
"WO-00470","C742","Plumbing",-0.8225,-1.14745746265192,1,1,1,82.2051,"log_days_to_complete",2.01490302054226
"WO-00471","A526","HVAC",0.1775,0.650384999809175,1,1,1,82.2066,"log_overrun_ratio",0.150919825282079
"WO-00471","A526","HVAC",0.1775,0.650384999809175,1,1,1,82.2066,"log_days_to_complete",3.31054301339402
"WO-00472","C742","HVAC",0.1775,0.0403841971681462,1,1,1,82.2039,"log_overrun_ratio",0.116440436086883
"WO-00472","C742","HVAC",0.1775,0.0403841971681462,1,1,1,82.2039,"log_days_to_complete",3.13113691056019
"WO-00473","D513","Electrical",1.1775,-0.242285480341565,0,0,0,0,"log_overrun_ratio",-0.226457101189799
"WO-00473","D513","Electrical",1.1775,-0.242285480341565,0,0,0,0,"log_days_to_complete",3.59731226058845
"WO-00474","A526","Structural",0.1775,1.11224897255351,1,1,1,82.2051,"log_overrun_ratio",0.200327613345336
"WO-00474","A526","Structural",0.1775,1.11224897255351,1,1,1,82.2051,"log_days_to_complete",3.10906095886099
"WO-00475","C252","Electrical",-0.8225,-0.407085439139319,0,0,0,0,"log_overrun_ratio",0.392101668496472
"WO-00475","C252","Electrical",-0.8225,-0.407085439139319,0,0,0,0,"log_days_to_complete",1.79175946922805
"WO-00476","E311","Fire Safety",0.1775,-0.440108381926823,1,1,1,82.2031,"log_overrun_ratio",0.228383042889748
"WO-00476","E311","Fire Safety",0.1775,-0.440108381926823,1,1,1,82.2031,"log_days_to_complete",2.54160199346455
"WO-00477","D846","Roofing",-0.8225,0.080040187292095,0,0,0,0,"log_overrun_ratio",0.0639909916343646
"WO-00477","D846","Roofing",-0.8225,0.080040187292095,0,0,0,0,"log_days_to_complete",1.30833281965018
"WO-00478","C453","IT",-0.8225,-0.197593086499575,0,0,0,0,"log_overrun_ratio",0.186460549885501
"WO-00478","C453","IT",-0.8225,-0.197593086499575,0,0,0,0,"log_days_to_complete",2.31253542384721
"WO-00479","A526","HVAC",1.1775,0.274759618614819,1,0,0,0,"log_overrun_ratio",0.188771998597922
"WO-00479","A526","HVAC",1.1775,0.274759618614819,1,0,0,0,"log_days_to_complete",3.4904285153901
"WO-00480","D991","Plumbing",1.1775,-0.799944272340488,0,0,0,0,"log_overrun_ratio",3.97059115537384e-05
"WO-00480","D991","Plumbing",1.1775,-0.799944272340488,0,0,0,0,"log_days_to_complete",3.59731226058845
"WO-00481","B916","Electrical",-0.8225,-0.367272251959266,1,1,1,82.2021,"log_overrun_ratio",0.00628908664442133
"WO-00481","B916","Electrical",-0.8225,-0.367272251959266,1,1,1,82.2021,"log_days_to_complete",2.23001440015921
"WO-00482","A375","Electrical",-0.8225,0.101185157191157,0,0,0,0,"log_overrun_ratio",0.486973731156889
"WO-00482","A375","Electrical",-0.8225,0.101185157191157,0,0,0,0,"log_days_to_complete",2.15176220325946
"WO-00483","E934","HVAC",1.1775,0.560650558203294,1,1,1,82.2055,"log_overrun_ratio",-0.00397814830014711
"WO-00483","E934","HVAC",1.1775,0.560650558203294,1,1,1,82.2055,"log_days_to_complete",3.12236492448736
"WO-00484","A526","HVAC",0.1775,0.205260119858295,1,1,1,82.2066,"log_overrun_ratio",0.0616372809547958
"WO-00484","A526","HVAC",0.1775,0.205260119858295,1,1,1,82.2066,"log_days_to_complete",3.09104245335832
"WO-00485","B816","HVAC",2.1775,0.355275426715847,1,1,1,82.2055,"log_overrun_ratio",-0.0311113635690505
"WO-00485","B816","HVAC",2.1775,0.355275426715847,1,1,1,82.2055,"log_days_to_complete",3.69386699562498
"WO-00486","D492","HVAC",-0.8225,0.189819841566417,1,1,1,82.2013,"log_overrun_ratio",0.260412687053088
"WO-00486","D492","HVAC",-0.8225,0.189819841566417,1,1,1,82.2013,"log_days_to_complete",1.94591014905531
"WO-00487","B558","Electrical",1.1775,-1.20424816125547,0,0,0,0,"log_overrun_ratio",0.311172743746939
"WO-00487","B558","Electrical",1.1775,-1.20424816125547,0,0,0,0,"log_days_to_complete",3.15700042115011
